t, portAccel, starAccel, portVel, starVel, portDist, starDist, xPos, yPos, theta
19.750000,1.733354,1.011123,49.078581,28.629172,3238.355713,1889.040833,-50.918025,10.995190,-44.977163
19.760000,1.732757,1.010775,49.095914,28.639283,3241.301468,1890.759190,-49.112890,12.471662,-45.018076
19.770000,1.732161,1.010427,49.113242,28.649391,3244.248263,1892.478153,-47.245941,13.870529,-45.059004
19.780000,1.731564,1.010079,49.130564,28.659495,3247.196096,1894.197723,-45.320498,15.189177,-45.099946
19.790000,1.730968,1.009731,49.147879,28.669596,3250.144969,1895.917899,-43.339989,16.425133,-45.140902
19.800000,1.730372,1.009384,49.165189,28.679694,3253.094880,1897.638680,-41.307949,17.576071,-45.181873
19.810000,1.729776,1.009036,49.182493,28.689787,3256.045830,1899.360067,-39.228014,18.639814,-45.222859
19.820000,1.729180,1.008688,49.199790,28.699878,3258.997817,1901.082060,-37.103909,19.614342,-45.263859
19.830000,1.728585,1.008341,49.217082,28.709965,3261.950842,1902.804658,-34.939451,20.497790,-45.304873
19.840000,1.727989,1.007994,49.234368,28.720048,3264.904904,1904.527861,-32.738532,21.288461,-45.345901
19.850000,1.727394,1.007647,49.251648,28.730128,3267.860003,1906.251669,-30.505121,21.984819,-45.386944
19.860000,1.726799,1.007300,49.268922,28.740204,3270.816139,1907.976081,-28.243249,22.585500,-45.428002
19.870000,1.726205,1.006953,49.286190,28.750277,3273.773310,1909.701097,-25.957009,23.089312,-45.469074
19.880000,1.725610,1.006606,49.303452,28.760347,3276.731517,1911.426718,-23.650543,23.495236,-45.510160
19.890000,1.725016,1.006259,49.320708,28.770413,3279.690760,1913.152943,-21.328037,23.802433,-45.551261
19.900000,1.724422,1.005913,49.337958,28.780476,3282.651037,1914.879772,-18.993716,24.010240,-45.592376
19.910000,1.723828,1.005566,49.355202,28.790535,3285.612349,1916.607204,-16.651830,24.118176,-45.633505
19.920000,1.723234,1.005220,49.372441,28.800590,3288.574696,1918.335239,-14.306652,24.125941,-45.674649
19.930000,1.722641,1.004874,49.389673,28.810643,3291.538076,1920.063878,-11.962467,24.033420,-45.715807
19.940000,1.722048,1.004528,49.406899,28.820691,3294.502490,1921.793119,-9.623568,23.840679,-45.756979
19.950000,1.721455,1.004182,49.424120,28.830737,3297.467937,1923.522963,-7.294241,23.547969,-45.798166
19.960000,1.720862,1.003836,49.441334,28.840778,3300.434417,1925.253410,-4.978766,23.155724,-45.839367
19.970000,1.720269,1.003490,49.458543,28.850817,3303.401930,1926.984459,-2.681403,22.664562,-45.880582
19.980000,1.719677,1.003145,49.475746,28.860852,3306.370475,1928.716110,-0.406384,22.075283,-45.921812
19.990000,1.719085,1.002799,49.492943,28.870883,3309.340051,1930.448363,1.842091,21.388871,-45.963056
20.000000,1.718493,1.002454,49.510133,28.880911,3312.310659,1932.181218,4.059863,20.606486,-46.004315
20.010000,1.717901,1.002109,49.527318,28.890936,3315.282298,1933.914674,6.242825,19.729470,-46.045587
20.020000,1.717309,1.001764,49.544497,28.900957,3318.254968,1935.648731,8.386926,18.759341,-46.086875
20.030000,1.716718,1.001419,49.561670,28.910974,3321.228668,1937.383390,10.488180,17.697788,-46.128176
20.040000,1.716127,1.001074,49.578838,28.920989,3324.203399,1939.118649,12.542672,16.546675,-46.169492
20.050000,1.715536,1.000729,49.595999,28.930999,3327.179159,1940.854509,14.546570,15.308033,-46.210822
20.060000,1.714945,1.000384,49.613154,28.941007,3330.155948,1942.590970,16.496126,13.984057,-46.252166
20.070000,1.714354,1.000040,49.630304,28.951010,3333.133766,1944.328030,18.387687,12.577104,-46.293525
20.080000,1.713764,0.999696,49.647447,28.961011,3336.112613,1946.065691,20.217703,11.089689,-46.334897
20.090000,1.713174,0.999351,49.664585,28.971008,3339.092488,1947.803951,21.982729,9.524478,-46.376285
20.100000,1.712584,0.999007,49.681717,28.981001,3342.073391,1949.542811,23.679436,7.884287,-46.417686
20.110000,1.711994,0.998663,49.698842,28.990991,3345.055321,1951.282271,25.304616,6.172075,-46.459102
20.120000,1.711404,0.998319,49.715962,29.000978,3348.038279,1953.022330,26.855189,4.390939,-46.500532
20.130000,1.710815,0.997975,49.733076,29.010961,3351.022264,1954.762987,28.328206,2.544110,-46.541976
20.140000,1.710226,0.997632,49.750185,29.020941,3354.007275,1956.504244,29.720860,0.634943,-46.583434
20.150000,1.709637,0.997288,49.767287,29.030917,3356.993312,1958.246099,31.030486,-1.333082,-46.624907
20.160000,1.709048,0.996945,49.784383,29.040890,3359.980375,1959.988552,32.254570,-3.356371,-46.666394
20.170000,1.708459,0.996601,49.801474,29.050860,3362.968463,1961.731604,33.390753,-5.431223,-46.707895
20.180000,1.707871,0.996258,49.818558,29.060826,3365.957577,1963.475253,34.436835,-7.553833,-46.749411
20.190000,1.707283,0.995915,49.835637,29.070788,3368.947715,1965.219501,35.390780,-9.720302,-46.790940
20.200000,1.706695,0.995572,49.852710,29.080747,3371.938878,1966.964345,36.250722,-11.926644,-46.832484
20.210000,1.706107,0.995229,49.869777,29.090703,3374.931064,1968.709788,37.014963,-14.168789,-46.874043
20.220000,1.705520,0.994887,49.886838,29.100655,3377.924275,1970.455827,37.681986,-16.442597,-46.915615
20.230000,1.704932,0.994544,49.903893,29.110604,3380.918508,1972.202463,38.250448,-18.743860,-46.957202
20.240000,1.704345,0.994201,49.920942,29.120550,3383.913765,1973.949696,38.719192,-21.068313,-46.998802
20.250000,1.703758,0.993859,49.937986,29.130492,3386.910044,1975.697526,39.087242,-23.411640,-47.040417
20.260000,1.703172,0.993517,49.955023,29.140430,3389.907345,1977.445951,39.353811,-25.769483,-47.082046
20.270000,1.702585,0.993175,49.972055,29.150365,3392.905669,1979.194973,39.518298,-28.137449,-47.123690
20.280000,1.701999,0.992833,49.989081,29.160297,3395.905013,1980.944591,39.580295,-30.511121,-47.165347
20.290000,1.701413,0.992491,50.006101,29.170226,3398.905380,1982.694805,39.539583,-32.886062,-47.207019
20.300000,1.700827,0.992149,50.023115,29.180150,3401.906766,1984.445614,39.396136,-35.257826,-47.248705
20.310000,1.700241,0.991807,50.040123,29.190072,3404.909174,1986.197018,39.150121,-37.621966,-47.290405
20.320000,1.699655,0.991466,50.057126,29.199990,3407.912601,1987.949017,38.801898,-39.974042,-47.332119
20.330000,1.699070,0.991124,50.074122,29.209905,3410.917049,1989.701612,38.352016,-42.309629,-47.373848
20.340000,1.698485,0.990783,50.091113,29.219816,3413.922516,1991.454801,37.801221,-44.624327,-47.415590
20.350000,1.697900,0.990442,50.108098,29.229724,3416.929001,1993.208584,37.150447,-46.913767,-47.457347
20.360000,1.697315,0.990101,50.125077,29.239628,3419.936506,1994.962962,36.400817,-49.173620,-47.499118
20.370000,1.696731,0.989760,50.142050,29.249529,3422.945029,1996.717934,35.553643,-51.399607,-47.540903
20.380000,1.696146,0.989419,50.159017,29.259427,3425.954570,1998.473499,34.610424,-53.587505,-47.582702
20.390000,1.695562,0.989078,50.175979,29.269321,3428.965129,2000.229658,33.572841,-55.733156,-47.624516
20.400000,1.694978,0.988737,50.192934,29.279212,3431.976705,2001.986411,32.442754,-57.832476,-47.666343
20.410000,1.694395,0.988397,50.209884,29.289099,3434.989298,2003.743757,31.222204,-59.881461,-47.708185
20.420000,1.693811,0.988057,50.226828,29.298983,3438.002908,2005.501696,29.913404,-61.876194,-47.750040
20.430000,1.693228,0.987716,50.243766,29.308864,3441.017534,2007.260228,28.518737,-63.812857,-47.791910
20.440000,1.692645,0.987376,50.260699,29.318741,3444.033175,2009.019352,27.040754,-65.687734,-47.833794
20.450000,1.692062,0.987036,50.277625,29.328615,3447.049833,2010.779069,25.482165,-67.497220,-47.875692
20.460000,1.691479,0.986696,50.294546,29.338485,3450.067506,2012.539378,23.845840,-69.237828,-47.917604
20.470000,1.690897,0.986356,50.311460,29.348352,3453.086193,2014.300279,22.134798,-70.906197,-47.959530
20.480000,1.690314,0.986017,50.328369,29.358215,3456.105895,2016.061772,20.352207,-72.499095,-48.001471
20.490000,1.689732,0.985677,50.345272,29.368076,3459.126612,2017.823857,18.501373,-74.013430,-48.043425
20.500000,1.689150,0.985338,50.362170,29.377932,3462.148342,2019.586533,16.585740,-75.446254,-48.085394
20.510000,1.688569,0.984998,50.379061,29.387786,3465.171086,2021.349800,14.608878,-76.794768,-48.127376
20.520000,1.687987,0.984659,50.395947,29.397636,3468.194842,2023.113658,12.574479,-78.056330,-48.169373
20.530000,1.687406,0.984320,50.412827,29.407482,3471.219612,2024.878107,10.486353,-79.228457,-48.211384
20.540000,1.686825,0.983981,50.429701,29.417326,3474.245394,2026.643147,8.348415,-80.308833,-48.253408
20.550000,1.686244,0.983642,50.446569,29.427165,3477.272188,2028.408777,6.164683,-81.295315,-48.295447
20.560000,1.685663,0.983303,50.463432,29.437002,3480.299994,2030.174997,3.939268,-82.185933,-48.337500
20.570000,1.685083,0.982965,50.480288,29.446835,3483.328811,2031.941807,1.676367,-82.978896,-48.379567
20.580000,1.684502,0.982626,50.497139,29.456664,3486.358640,2033.709207,-0.619744,-83.672600,-48.421648
20.590000,1.683922,0.982288,50.513984,29.466491,3489.389479,2035.477196,-2.944720,-84.265623,-48.463743
20.600000,1.683342,0.981950,50.530823,29.476314,3492.421328,2037.245775,-5.294153,-84.756736,-48.505852
20.610000,1.682763,0.981611,50.547657,29.486133,3495.454188,2039.014943,-7.663582,-85.144903,-48.547975
20.620000,1.682183,0.981273,50.564484,29.495949,3498.488057,2040.784700,-10.048500,-85.429281,-48.590112
20.630000,1.681604,0.980935,50.581306,29.505762,3501.522935,2042.555045,-12.444364,-85.609226,-48.632263
20.640000,1.681025,0.980598,50.598122,29.515571,3504.558822,2044.325980,-14.846602,-85.684292,-48.674428
